model_id,random_date,reference_id
10932,2021-10-30,0
10933,2021-01-07,0
10936,2020-09-13,0
10937,2021-01-30,100
10938,2021-09-27,100
10939,2021-07-12,100
10942,2021-09-16,100
10944,2020-03-17,0
10944,2021-04-30,0
10945,2020-06-01,100
10951,2022-02-04,100
10957,2020-01-18,0
10958,2021-08-22,100
10958,2021-10-25,100
10959,2022-02-16,100
10966,2020-05-10,100
10971,2021-05-22,100
10973,2020-08-27,100
10974,2020-09-05,100
10974,2021-10-17,0
10976,2021-03-29,0
10977,2020-07-25,100
10979,2021-07-05,0
10982,2021-03-31,100
10982,2021-10-24,0
10993,2022-04-12,100
10995,2020-05-23,100
10995,2021-02-23,100
10995,2021-03-14,100
10998,2020-05-20,100
10998,2022-01-20,0
11004,2020-12-16,0
11007,2021-09-30,100
11008,2021-09-22,0
11009,2020-02-07,0
11011,2021-06-23,0
11013,2021-08-25,100
11014,2021-07-13,100
11017,2020-08-26,0
11017,2021-10-19,0
11017,2022-03-12,100
11019,2020-04-16,100
11020,2021-07-14,100
11020,2022-02-28,0
11021,2022-01-10,100
11027,2020-10-07,0
11028,2020-04-06,0
11030,2020-09-27,0
11031,2020-04-27,100
11031,2020-08-17,100
11031,2022-03-24,100
11034,2020-05-17,0
11034,2020-08-13,0
11039,2020-10-03,0
11039,2021-07-14,0
11039,2021-11-09,0
11039,2022-01-05,100
11051,2022-04-08,100
11053,2021-03-20,0
11055,2020-07-08,100
11055,2021-05-06,100
11055,2021-05-12,0
11056,2020-06-19,100
11056,2020-11-04,100
11060,2021-06-15,100
11063,2021-10-10,100
11064,2020-05-06,0
11065,2022-02-02,100
11067,2020-09-06,0
11069,2020-01-06,100
11071,2020-04-10,100
11071,2020-09-07,0
11081,2020-06-25,0
11085,2020-04-19,100
11085,2021-01-31,0
11086,2020-12-08,100
11087,2021-11-27,0
11087,2021-11-27,0
11087,2021-12-21,100
11088,2022-02-10,0
11091,2021-11-28,0
11098,2021-04-19,0
11098,2021-09-19,100
11098,2021-12-28,0
11099,2020-01-22,0
11103,2020-11-10,100
11107,2021-01-19,100
11110,2022-01-15,100
11111,2021-03-23,0
11113,2020-03-30,100
11118,2020-01-29,0
11118,2020-05-14,0
11118,2022-02-14,0
11118,2022-03-02,0
11125,2020-01-21,0
11127,2020-02-25,0
11128,2021-08-21,100
11129,2022-03-03,0
11130,2021-08-25,0
11130,2021-10-01,0
11131,2020-05-21,100
11133,2020-02-14,100
11134,2020-05-11,0
11134,2021-05-11,0
11134,2021-07-07,0
11134,2021-10-09,0
11135,2021-12-05,100
11137,2020-12-19,100
11138,2020-05-18,100
11138,2022-02-28,0
11139,2021-08-10,0
11144,2020-12-01,0
11144,2021-12-13,0
11146,2020-06-14,100
11149,2020-08-16,0
11150,2021-08-11,0
11151,2021-09-04,100
11152,2021-08-04,0
11153,2020-01-26,100
11160,2020-03-10,100
11160,2020-09-09,0
11160,2020-12-13,0
11161,2020-09-08,100
11161,2021-06-08,100
11161,2022-04-28,100
11162,2022-02-10,100
11164,2020-04-14,0
11170,2021-03-05,0
11170,2021-05-31,0
11171,2021-02-08,100
11175,2020-07-20,100
11177,2020-08-20,100
11180,2021-11-21,100
11181,2022-04-14,0
11188,2021-12-23,0
11192,2021-06-29,100
11196,2020-04-02,100
11201,2020-10-17,100
11201,2021-05-01,0
11204,2020-05-07,0
11205,2020-04-17,0
11206,2021-11-27,100
11207,2022-02-04,0
11208,2020-03-26,100
11213,2020-06-22,0
11214,2021-03-08,0
11214,2022-04-25,100
11215,2021-06-28,100
11218,2020-03-27,0
11220,2020-03-19,100
11221,2021-05-23,0
11223,2020-05-16,100
11225,2020-11-12,0
11233,2020-09-15,0
11237,2020-02-08,100
11240,2020-11-27,100
11242,2021-06-10,0
11244,2021-03-22,100
11245,2021-11-26,0
11246,2021-08-12,0
11248,2020-03-29,0
11248,2021-04-17,0
11255,2021-07-16,100
11255,2021-08-03,100
11259,2020-10-19,0
11259,2020-12-13,0
11259,2022-01-24,100
11260,2020-11-24,100
11265,2022-02-14,0
11268,2021-07-29,100
11272,2021-04-06,0
11272,2021-07-08,100
11273,2021-12-30,0
11277,2020-03-12,100
11278,2020-03-22,100
11278,2021-11-02,0
11280,2021-06-13,0
11281,2022-03-13,0
11282,2020-01-30,0
11283,2020-04-24,100
11290,2020-09-14,100
11290,2020-10-31,100
11292,2020-11-28,0
11293,2020-06-27,0
11295,2021-12-10,0
11295,2022-01-20,100
11295,2022-03-17,0
11297,2021-11-15,100
11303,2021-01-08,0
11305,2020-10-25,0
11311,2020-10-16,0
11312,2020-03-19,100
11313,2021-05-10,0
11314,2020-06-06,100
11314,2021-12-18,100
11319,2022-04-16,100
11320,2020-03-20,100
11320,2021-02-27,0
11321,2021-09-07,0
11328,2021-12-14,100
11331,2021-08-08,100
11333,2020-07-24,0
11333,2021-04-16,100
11333,2021-10-26,100
11336,2021-08-27,0
11337,2021-04-15,0
11342,2020-09-08,0
11342,2021-07-23,100
11344,2021-03-12,100
11347,2020-05-22,100
11347,2020-07-06,0
11347,2020-11-02,0
11347,2021-03-19,0
11348,2021-06-11,0
11348,2022-03-17,0
11350,2022-03-04,100
11351,2021-02-10,0
11355,2020-04-21,100
11355,2021-06-28,0
11358,2021-04-10,100
11367,2021-12-11,100
11375,2020-06-28,100
11375,2022-02-14,100
11376,2020-06-07,100
11376,2021-05-01,100
11376,2022-02-25,0
11377,2021-09-03,100
11378,2020-05-11,100
11384,2020-07-29,100
11384,2020-08-24,100
11384,2022-02-23,0
11386,2020-05-31,0
11387,2020-04-06,0
11388,2020-03-23,100
11388,2021-11-25,100
11394,2020-07-23,0
11396,2020-06-08,0
11396,2020-09-06,0
11397,2021-11-19,0
11399,2020-12-17,0
11399,2021-07-10,0
11399,2021-07-22,100
11399,2021-08-29,100
11401,2020-09-23,100
11401,2021-03-14,0
11401,2022-02-27,0
11407,2020-05-28,0
11407,2020-06-12,100
11407,2020-08-26,100
11407,2020-09-07,100
11407,2020-12-20,100
11408,2020-10-02,100
11413,2020-11-06,100
11413,2022-03-10,0
11415,2022-04-28,100
11419,2022-03-01,0
11420,2020-08-03,100
11423,2020-12-16,0
11427,2021-11-29,100
11431,2021-09-06,100
11432,2020-12-11,0
11432,2020-12-17,100
11439,2020-01-04,100
11439,2021-06-26,100
11441,2020-01-07,0
11441,2021-08-06,0
11443,2020-11-06,100
11444,2020-11-20,100
11447,2022-02-05,100
11448,2021-02-24,0
11448,2022-02-06,100
11451,2021-01-16,100
11453,2020-09-01,100
11456,2021-02-14,0
11459,2020-12-24,0
11459,2021-01-01,100
11461,2020-06-07,0
11465,2021-11-21,100
11467,2021-05-25,100
11468,2020-02-03,0
11468,2020-05-10,0
11468,2020-11-13,100
11469,2021-07-19,0
11470,2020-05-31,100
11472,2021-09-13,0
11477,2020-08-28,100
11477,2021-12-02,100
11477,2022-02-17,0
11478,2020-03-13,100
11478,2020-06-15,0
11478,2020-08-17,0
11479,2021-05-28,100
11496,2021-04-15,100
11497,2022-04-02,100
11501,2020-03-30,0
11501,2021-04-09,100
11507,2021-10-18,0
11508,2020-09-24,0
11509,2020-05-17,100
11513,2020-07-11,100
11514,2021-10-17,0
11515,2020-07-21,0
11515,2021-07-25,100
11515,2021-10-24,0
11520,2020-10-31,100
11523,2021-02-07,0
11525,2021-02-10,100
11525,2021-11-09,0
11529,2020-12-09,0
11529,2021-03-07,100
11531,2022-03-06,0
11532,2021-07-20,0
11533,2021-11-12,100
11534,2020-09-07,100
11535,2020-07-01,0
11540,2021-03-13,0
11542,2021-08-29,100
11543,2020-01-31,0
11543,2020-05-06,100
11543,2020-09-29,0
11545,2020-01-10,100
11560,2020-07-20,0
11562,2021-07-29,0
11564,2020-09-06,100
11570,2020-04-01,100
11578,2022-02-04,0
11581,2021-04-25,100
11586,2020-11-30,0
11592,2020-08-11,100
11594,2020-06-20,0
11594,2022-03-06,100
11595,2021-08-15,0
11596,2021-03-01,100
11596,2021-04-27,0
11598,2022-01-14,0
11603,2020-06-24,100
11605,2021-02-04,100
11606,2021-03-23,100
11607,2021-04-06,0
11609,2020-02-22,0
11609,2021-02-22,100
11610,2022-02-15,0
11614,2020-05-21,0
11615,2021-02-17,0
11617,2020-01-28,0
11619,2021-01-12,0
11620,2020-06-03,0
11625,2020-06-07,0
11628,2021-08-11,100
11630,2020-11-27,100
11630,2021-12-11,100
11632,2020-09-11,0
11632,2021-06-18,100
11634,2021-11-26,0
11636,2020-09-24,0
11642,2021-05-03,0
11650,2020-12-01,0
11651,2020-03-01,0
11651,2020-05-01,0
11651,2021-11-27,100
11656,2022-01-23,100
11656,2022-03-23,0
11657,2022-01-29,100
11657,2022-03-29,0
11662,2021-06-11,0
11668,2020-06-01,0
11670,2021-12-29,0
11672,2020-05-30,0
11672,2021-08-26,100
11675,2020-07-17,0
11675,2021-04-20,100
11675,2021-04-21,0
11675,2021-12-12,100
11676,2020-10-04,0
11678,2022-04-14,0
11679,2022-01-16,0
11680,2020-02-03,0
11681,2020-09-24,0
11682,2020-01-10,0
11682,2020-04-27,0
11682,2020-12-15,0
11684,2020-10-07,100
11684,2021-10-30,0
11685,2021-11-11,100
11691,2021-10-10,100
11693,2021-06-29,100
11695,2020-05-05,0
11698,2022-02-05,0
11703,2020-07-16,100
11703,2020-12-22,0
11706,2020-10-07,100
11707,2020-07-22,0
11708,2021-01-12,0
11711,2020-03-21,100
11711,2020-10-27,100
11713,2021-11-08,0
11714,2021-03-20,100
11715,2021-08-29,100
11717,2022-01-13,100
11718,2020-03-31,0
11724,2020-01-07,100
11727,2020-04-24,0
11733,2021-07-08,100
11737,2021-08-06,100
11738,2020-04-23,100
11738,2021-10-20,100
11740,2022-04-16,0
11741,2021-02-18,100
11741,2021-08-05,100
11745,2020-06-09,100
11745,2021-12-14,0
11746,2020-04-09,100
11747,2021-06-13,100
11752,2022-01-12,0
11752,2022-01-19,0
11754,2021-09-16,100
11754,2022-01-17,100
11757,2021-02-16,100
11765,2020-02-11,100
11767,2020-08-10,0
11773,2020-08-31,100
11779,2020-07-16,0
11779,2020-10-15,100
11779,2022-02-10,0
11783,2020-10-15,0
11784,2021-01-14,100
11786,2021-07-31,0
11787,2021-11-30,0
11788,2021-06-16,100
11789,2020-01-18,100
11789,2020-07-24,0
11791,2021-12-10,100
11793,2020-02-19,100
11793,2022-03-08,100
11794,2021-04-09,0
11794,2021-06-04,0
11794,2022-03-06,100
11798,2020-10-19,0
11798,2022-04-25,100
11803,2021-12-12,100
11805,2022-02-11,0
11807,2020-10-01,0
11807,2021-06-25,100
11809,2021-04-19,100
11810,2021-03-03,100
11810,2021-11-14,100
11811,2020-12-14,0
11813,2021-09-13,0
11813,2022-01-18,0
11816,2020-04-22,0
11816,2021-10-11,0
11817,2020-09-26,100
11817,2021-07-27,0
11826,2020-09-22,0
11827,2022-01-02,0
11831,2021-08-29,0
11838,2021-10-15,0
11841,2020-10-06,0
11841,2021-04-07,0
11843,2022-01-06,100
11844,2020-03-28,0
11846,2020-07-06,100
11848,2020-08-31,0
11850,2022-01-22,100
11851,2020-08-15,0
11853,2020-12-05,0
11853,2021-07-17,0
11856,2020-03-07,100
11857,2021-08-20,0
11858,2020-01-04,100
11860,2021-05-24,100
11862,2020-01-15,100
11862,2021-07-31,100
11862,2021-08-07,100
11867,2020-04-07,100
11867,2021-10-02,100
11873,2020-03-04,100
11878,2021-06-13,100
11878,2021-06-19,100
11878,2022-04-20,100
11883,2020-02-21,100
11885,2021-09-19,100
11889,2020-04-12,0
11890,2020-10-14,100
11891,2021-09-07,0
11892,2021-10-02,0
11894,2020-10-06,0
11894,2021-10-22,100
11896,2020-12-07,0
11897,2022-02-26,100
11898,2021-04-29,0
11901,2020-07-21,100
11902,2021-04-09,100
11902,2021-06-17,0
11905,2021-03-01,0
11907,2021-01-21,0
11911,2021-07-27,100
11913,2020-04-20,100
11913,2020-12-09,100
11913,2022-02-02,100
11914,2020-03-15,0
11919,2021-11-09,100
11919,2022-03-09,100
11919,2022-03-31,100
11919,2022-04-24,100
11920,2020-05-08,100
11923,2021-02-23,0
11924,2021-09-06,100
11928,2020-01-22,0
11928,2021-06-20,100
11928,2021-12-07,0
11931,2020-05-22,100
11932,2020-03-04,0
11932,2021-12-25,100
11937,2020-09-29,0
11937,2020-11-29,0
11942,2020-05-19,0
11942,2022-03-06,0
11946,2020-08-21,0
11946,2022-04-26,100
11947,2020-08-10,100
11947,2020-09-27,0
11948,2020-04-12,0
11953,2021-10-09,100
11960,2021-08-11,0
11970,2021-05-05,0
11970,2021-09-09,0
11972,2020-07-26,0
11973,2020-07-18,100
11974,2021-12-02,0
11975,2021-09-25,0
11976,2020-12-05,100
11981,2020-05-13,100
11981,2021-06-17,0
11986,2021-08-01,100
11989,2020-02-28,0
11989,2021-03-26,0
11990,2021-12-02,100
11994,2020-03-22,0
11995,2021-01-15,0
11995,2021-03-02,0
11996,2021-07-17,0
11998,2021-05-30,100
11999,2021-04-20,0
12002,2020-06-17,0
12002,2020-07-07,0
12003,2021-05-17,0
2,2021-02-18,0
4,2021-04-15,100
5,2020-05-05,100
8,2020-07-12,100
9,2021-01-20,0
10,2021-10-05,0
10,2021-11-03,0
11,2020-08-26,100
15,2021-07-19,100
15,2021-12-04,0
20,2020-04-09,0
20,2020-11-17,100
21,2020-10-15,0
23,2021-11-16,0
24,2021-05-23,100
26,2021-08-05,100
28,2020-06-29,0
28,2021-10-20,100
31,2020-06-10,0
31,2020-08-14,100
31,2021-05-28,0
33,2020-04-27,100
36,2020-04-21,0
42,2020-04-25,0
43,2020-04-14,0
43,2020-09-28,0
51,2020-06-01,100
51,2021-09-18,0
52,2022-04-10,0
53,2021-09-21,100
56,2020-01-15,100
56,2020-11-26,100
56,2021-06-05,100
58,2021-06-16,100
69,2021-12-01,100
73,2021-07-03,0
75,2021-11-21,0
75,2022-04-24,100
76,2020-02-25,100
76,2020-12-06,100
83,2020-05-02,0
85,2022-02-14,0
87,2022-03-06,0
92,2021-08-28,0
96,2020-02-25,0
100,2022-01-01,100
103,2021-12-15,100
106,2022-01-30,0
106,2022-03-17,0
107,2020-12-30,100
112,2021-04-04,0
114,2021-12-18,0
116,2022-01-31,0
124,2020-10-15,0
125,2021-09-01,0
126,2020-09-13,0
128,2021-07-05,0
129,2020-09-19,100
130,2020-12-08,100
131,2022-04-17,0
133,2021-06-24,0
134,2021-07-11,0
135,2021-11-06,100
141,2021-06-08,0
141,2022-03-07,100
144,2020-12-06,0
150,2021-04-25,0
150,2021-07-24,0
153,2021-11-03,0
156,2022-04-26,0
160,2020-03-10,100
160,2021-01-18,100
162,2021-06-06,0
165,2020-10-02,100
170,2020-10-16,100
172,2020-05-30,100
174,2020-08-15,0
181,2020-07-02,0
186,2020-09-02,0
187,2021-01-19,100
191,2020-08-11,100
193,2021-06-15,100
195,2021-02-28,0
195,2021-09-12,0
197,2021-03-31,0
199,2020-05-17,100
202,2020-02-19,0
202,2020-04-18,0
202,2020-11-05,100
206,2020-03-09,0
206,2020-07-08,0
206,2021-03-29,0
206,2021-06-03,100
210,2020-01-30,0
212,2022-01-02,100
214,2021-02-28,100
214,2021-10-03,100
218,2020-12-07,100
218,2021-02-20,100
219,2020-03-22,100
219,2020-05-13,100
219,2021-05-10,100
219,2022-03-02,0
221,2020-01-20,100
221,2020-12-22,0
221,2021-09-02,0
221,2022-03-20,100
222,2020-07-12,100
222,2021-03-31,100
222,2021-12-02,0
223,2020-05-25,0
224,2021-05-18,0
229,2020-03-12,0
230,2021-12-19,0
236,2021-07-23,100
237,2020-12-26,100
240,2020-03-07,100
245,2020-09-25,0
245,2021-06-20,0
246,2022-03-19,100
247,2021-09-01,100
248,2020-06-10,0
248,2022-03-10,0
254,2020-09-22,100
255,2020-10-19,0
257,2021-01-20,100
259,2021-02-25,100
259,2021-11-02,0
260,2020-01-08,0
260,2021-03-14,0
260,2021-05-25,0
260,2021-09-12,0
261,2022-02-23,0
264,2020-06-01,0
265,2021-11-14,0
266,2022-04-11,100
268,2020-04-04,100
268,2021-07-01,0
273,2021-03-26,100
277,2020-02-01,0
277,2020-03-27,0
277,2021-07-08,0
277,2021-08-24,0
280,2021-05-16,100
281,2021-04-07,0
286,2020-08-09,100
286,2020-12-27,100
289,2021-05-13,0
293,2020-05-27,0
293,2021-09-22,100
293,2021-12-18,0
295,2020-10-17,0
295,2021-07-18,100
298,2020-06-29,100
302,2020-12-19,100
305,2021-08-21,100
313,2022-03-06,0
317,2020-02-07,100
322,2021-06-20,100
322,2021-12-09,0
322,2022-04-13,0
324,2021-11-16,100
331,2021-12-30,100
332,2021-08-03,100
332,2022-01-14,100
334,2022-01-06,100
335,2021-05-23,100
340,2021-08-13,0
342,2021-08-22,0
344,2020-02-16,0
344,2021-02-18,0
344,2021-09-09,100
345,2020-08-21,0
354,2020-06-24,100
354,2020-09-26,0
354,2021-08-25,0
356,2020-06-22,0
358,2021-12-18,0
361,2020-04-25,100
361,2020-08-23,0
364,2020-12-17,100
365,2021-03-27,0
365,2021-11-07,100
372,2020-02-19,0
372,2020-08-10,100
378,2021-07-11,0
380,2020-03-31,100
381,2021-04-15,0
387,2020-01-29,100
387,2020-04-22,100
388,2020-04-07,100
388,2020-09-17,0
390,2020-01-12,0
397,2021-08-22,100
400,2020-03-02,100
405,2020-08-26,0
406,2020-02-06,0
408,2021-11-26,100
408,2021-12-02,0
414,2020-11-14,0
424,2020-11-20,100
424,2021-11-03,0
426,2020-11-01,100
428,2021-11-19,100
433,2021-06-04,100
434,2020-05-31,100
434,2021-09-13,0
435,2020-11-25,0
435,2021-12-29,100
436,2021-04-25,100
437,2020-04-21,0
437,2020-09-06,100
437,2021-02-06,100
443,2021-05-24,0
443,2021-07-11,0
443,2021-11-14,100
447,2020-02-15,100
447,2021-01-11,100
450,2020-12-05,100
452,2020-06-09,0
452,2021-09-03,0
454,2021-03-21,0
456,2020-01-02,0
457,2021-11-25,100
457,2022-01-05,100
461,2020-03-01,0
464,2020-01-20,100
465,2022-03-22,0
467,2020-12-19,0
469,2021-12-30,100
471,2022-02-18,0
476,2020-02-20,100
478,2020-09-10,100
478,2020-10-31,0
481,2021-01-19,100
481,2022-01-06,0
484,2021-08-01,0
485,2020-01-30,100
485,2020-08-17,0
486,2021-02-04,100
486,2021-06-22,0
489,2021-01-14,0
491,2022-02-13,100
492,2020-05-14,0
494,2020-12-29,0
496,2020-05-21,100
502,2020-08-20,100
502,2022-03-29,0
503,2020-05-18,100
503,2020-12-01,100
504,2020-08-25,0
506,2021-09-26,0
507,2020-01-13,0
508,2020-05-30,0
508,2021-04-15,100
509,2020-04-19,0
510,2022-02-23,100
511,2022-01-02,100
511,2022-02-24,0
514,2021-01-07,100
515,2022-01-22,100
516,2020-07-28,100
516,2020-08-14,100
522,2021-12-10,100
525,2020-12-11,0
529,2021-03-06,0
530,2020-01-04,0
530,2020-04-23,0
530,2022-03-25,100
531,2020-12-12,100
536,2020-03-24,0
536,2021-08-02,100
538,2021-08-09,100
539,2020-01-07,0
540,2021-09-04,0
542,2021-09-29,0
546,2020-11-15,0
547,2022-04-19,100
555,2020-09-23,100
556,2020-02-28,100
556,2022-03-02,0
558,2021-06-15,100
559,2021-03-27,0
559,2021-05-15,100
561,2020-12-27,100
562,2021-03-06,100
562,2021-05-02,0
570,2020-10-13,0
571,2020-02-26,0
572,2021-02-19,100
575,2021-09-06,100
577,2020-11-27,100
577,2021-01-02,100
580,2020-04-18,100
581,2020-03-27,0
581,2022-01-02,0
585,2020-10-16,0
585,2022-03-11,100
585,2022-04-13,0
587,2020-05-31,0
589,2021-02-07,100
589,2021-12-01,0
590,2020-01-10,0
592,2022-01-30,0
599,2020-09-27,100
599,2021-06-14,100
600,2021-10-07,100
601,2020-02-20,100
601,2021-01-01,100
605,2021-03-03,0
605,2021-11-23,100
613,2020-11-09,100
617,2021-11-02,100
617,2022-03-11,0
618,2020-09-19,0
618,2021-12-28,0
625,2021-07-07,0
629,2022-01-03,100
631,2021-03-08,0
636,2020-04-08,100
639,2021-01-08,100
646,2020-08-20,0
646,2021-09-06,0
660,2021-05-28,0
663,2021-04-17,100
667,2021-11-01,0
668,2021-12-18,100
669,2020-03-24,100
670,2022-03-11,100
676,2022-04-16,100
680,2020-04-13,0
686,2022-02-10,0
688,2020-08-25,100
690,2022-03-29,0
693,2020-11-26,0
693,2021-09-30,100
694,2020-09-06,100
696,2022-03-31,0
698,2020-11-27,100
698,2021-07-18,100
699,2020-06-06,0
701,2020-01-13,100
706,2021-12-30,0
707,2020-10-26,100
710,2020-02-05,100
716,2020-07-09,0
719,2020-04-16,100
727,2020-03-19,0
727,2020-05-02,0
727,2021-01-01,0
727,2021-07-14,100
728,2021-03-31,0
730,2021-08-28,100
732,2020-01-23,100
736,2020-09-01,100
738,2022-04-24,100
742,2020-09-29,0
743,2020-05-02,0
745,2020-07-24,100
745,2021-06-02,0
752,2021-08-11,100
754,2021-12-04,100
755,2020-04-07,100
763,2020-09-09,0
763,2020-10-25,100
763,2020-10-29,0
766,2020-01-22,0
769,2021-08-06,100
770,2020-04-25,0
770,2021-10-29,100
771,2020-09-21,0
771,2021-09-24,100
774,2020-02-01,100
774,2021-11-16,100
775,2020-08-23,0
775,2021-01-24,100
778,2020-11-26,100
778,2021-01-27,100
780,2020-03-22,0
780,2021-12-27,100
781,2021-02-25,100
784,2020-03-05,100
784,2022-02-04,0
788,2020-09-02,100
788,2021-06-19,0
793,2021-09-21,100
796,2020-05-28,0
798,2020-06-29,100
803,2021-08-21,0
805,2020-10-24,100
805,2021-10-25,100
808,2021-11-16,0
809,2021-06-24,100
816,2020-02-04,100
816,2021-02-24,100
816,2021-07-19,0
821,2020-07-21,0
823,2020-07-24,0
828,2021-05-18,0
829,2020-09-17,0
830,2020-04-17,100
830,2020-06-01,100
831,2020-01-13,0
833,2022-03-16,100
835,2020-06-08,100
838,2021-08-03,100
838,2021-11-14,100
842,2020-09-11,0
842,2020-09-21,100
843,2020-08-15,100
844,2020-12-08,100
852,2021-12-11,100
852,2022-03-14,0
853,2020-06-12,100
854,2020-04-30,0
855,2021-01-20,100
857,2020-04-05,0
857,2021-01-16,0
858,2020-06-14,0
858,2021-02-17,100
858,2021-10-26,0
860,2020-07-13,0
860,2022-04-04,0
862,2020-03-25,100
866,2021-08-05,0
867,2022-01-22,0
868,2020-09-29,0
871,2021-07-20,0
872,2021-07-01,0
873,2020-12-26,0
874,2020-11-17,100
880,2020-09-28,0
882,2020-11-30,0
882,2021-08-08,0
882,2022-03-06,0
884,2022-02-02,0
887,2020-03-22,0
888,2020-12-20,0
891,2022-04-06,0
892,2020-05-14,0
896,2021-08-05,100
896,2021-12-27,0
898,2022-02-20,0
899,2020-03-01,0
899,2020-11-06,100
899,2020-12-10,0
902,2021-03-11,0
908,2021-10-31,0
910,2020-08-05,0
910,2020-10-25,100
912,2022-02-25,100
913,2021-01-01,0
914,2021-08-21,100
915,2020-12-28,100
916,2020-05-06,100
917,2020-02-11,0
919,2021-02-23,0
920,2020-11-16,100
920,2021-12-01,100
922,2021-12-13,0
923,2020-03-31,100
924,2020-10-21,0
924,2022-01-02,100
924,2022-03-06,0
926,2021-05-21,100
926,2021-08-18,0
929,2020-06-17,0
929,2020-07-20,100
932,2020-10-21,0
933,2021-11-01,100
936,2021-08-30,100
937,2020-03-13,100
937,2021-01-17,0
938,2020-01-02,100
940,2020-10-02,100
941,2020-03-03,100
941,2020-07-20,100
941,2021-06-22,100
943,2020-05-21,100
944,2021-01-12,0
944,2021-12-12,0
945,2020-08-16,100
947,2021-08-04,100
947,2022-04-26,100
948,2020-06-18,0
949,2021-03-20,0
949,2021-05-25,100
959,2021-08-16,0
962,2020-04-28,100
966,2022-03-16,0
967,2021-07-25,100
969,2020-12-31,0
970,2020-01-22,0
970,2022-04-12,100
971,2021-07-18,0
974,2021-01-09,0
982,2021-01-19,100
988,2022-01-21,100
989,2020-06-19,0
989,2020-10-11,0
991,2021-01-19,100
992,2021-09-12,0
992,2022-04-02,100
993,2020-07-31,0
993,2020-08-30,100
993,2021-06-14,100
998,2021-03-12,0
998,2021-11-05,100
1010,2020-05-18,100
1011,2020-12-29,100
1011,2021-03-20,0
1013,2021-03-02,100
1014,2020-05-25,0
1014,2021-08-27,100
1016,2021-02-10,0
1018,2020-02-10,0
1021,2021-05-18,0
1022,2021-04-01,100
1023,2020-10-29,0
1028,2021-10-14,0
1029,2020-12-04,0
1039,2020-05-03,100
1040,2021-12-24,0
1045,2020-06-27,100
1047,2021-02-25,0
1047,2021-03-28,100
1049,2020-08-18,100
1049,2021-10-26,0
1050,2022-01-05,100
1050,2022-04-22,100
1053,2020-12-29,100
1054,2020-06-15,100
1056,2021-05-20,0
1060,2020-05-22,0
1062,2022-01-11,0
1066,2021-10-26,100
1071,2020-02-17,100
1071,2021-12-23,100
1077,2021-06-18,100
1078,2021-06-05,100
1080,2020-12-22,100
1080,2021-11-11,0
1084,2021-09-12,100
1088,2020-08-19,0
1091,2021-07-04,0
1096,2021-03-23,0
1097,2021-06-05,0
1099,2020-06-09,100
1100,2020-06-27,0
1101,2021-09-29,100
1103,2020-10-10,0
1104,2021-01-21,0
1107,2020-06-12,100
1112,2021-05-22,0
1112,2021-05-22,0
1118,2021-11-09,100
1122,2021-12-30,100
1125,2020-10-06,100
1125,2022-04-08,0
1131,2020-11-16,0
1134,2020-11-15,100
1134,2021-02-05,100
1136,2020-01-24,0
1137,2020-11-12,0
1137,2021-09-07,0
1138,2021-08-22,0
1138,2021-11-10,100
1142,2021-05-16,0
1148,2020-01-17,100
1156,2022-01-19,0
1157,2021-06-02,100
1157,2021-10-11,100
1165,2021-01-11,0
1165,2021-01-11,100
1170,2021-08-30,100
1176,2021-01-10,100
1178,2020-07-28,0
1178,2020-09-16,0
1178,2021-01-16,100
1178,2021-04-22,100
1181,2020-01-28,0
1186,2021-09-30,100
1188,2021-12-03,0
1192,2021-06-06,100
1198,2020-04-26,0
1199,2021-03-21,100
1200,2020-05-01,100
1201,2020-04-20,0
1204,2020-03-20,100
1204,2020-09-02,100
1204,2021-03-29,100
1206,2021-02-18,0
1207,2020-01-11,0
1207,2021-01-18,100
1214,2020-02-14,100
1223,2021-09-12,0
1230,2020-06-25,100
1230,2021-10-06,100
1234,2021-11-18,0
1235,2020-06-03,100
1238,2020-03-05,0
1243,2020-09-26,100
1248,2020-08-15,100
1254,2021-03-15,0
1254,2021-06-12,0
1255,2021-04-25,0
1266,2021-02-03,100
1267,2021-03-08,0
1267,2022-04-21,100
1269,2020-01-14,100
1269,2021-09-29,0
1271,2020-10-28,100
1271,2021-03-09,100
1272,2021-10-14,0
1274,2020-07-31,100
1282,2020-06-21,100
1285,2021-02-06,0
1286,2020-09-29,100
1289,2020-03-15,0
1291,2021-06-18,0
1291,2021-10-28,0
1292,2020-09-26,100
1294,2021-09-28,100
1295,2020-01-25,100
1295,2020-09-08,100
1295,2020-11-01,0
1295,2020-11-05,0
1300,2021-05-16,0
1300,2021-10-03,100
1301,2020-02-17,100
1301,2020-10-15,100
1302,2021-11-03,100
