model_id,random_date,times_sell
39261,2021-03-01,6
39278,2022-03-29,6
39296,2020-02-22,6
3946,2020-04-19,6
4132,2021-10-23,5
4175,2021-10-20,5
4225,2020-10-21,5
27384,2021-04-08,5
27581,2020-06-19,5
27626,2020-10-14,5
27633,2022-02-15,5
28238,2020-08-07,7
28293,2020-06-19,5
28307,2022-03-07,5
28333,2020-10-21,5
28401,2020-06-28,5
28442,2021-08-15,5
28476,2020-10-07,5
28511,2021-02-16,5
28519,2020-12-29,6
28685,2021-07-05,5
28715,2021-11-05,6
28761,2021-03-19,6
29036,2022-04-14,5
29130,2021-02-19,5
29202,2020-07-18,5
29272,2020-12-04,5
29284,2022-01-17,5
29326,2021-02-06,6
29498,2020-10-10,6
29528,2021-04-23,5
29553,2021-06-28,6
29684,2020-06-06,5
29689,2020-06-15,5
29864,2022-04-04,5
29871,2021-07-24,5
30013,2021-11-24,5
30252,2020-04-29,5
30275,2021-09-02,6
30300,2021-02-04,5
30399,2021-06-13,5
30406,2022-04-19,5
30506,2020-04-14,5
30513,2022-02-12,6
30515,2021-05-11,5
30535,2020-07-14,5
30568,2021-06-30,5
30643,2020-07-19,6
30653,2021-10-11,5
30663,2021-06-01,5
30664,2021-08-28,5
30672,2021-06-03,5
30726,2020-10-09,5
30738,2021-02-09,5
30790,2020-08-21,5
30801,2022-03-03,5
30820,2021-01-13,5
30908,2020-09-12,5
31002,2020-02-20,5
31104,2020-03-27,5
31115,2021-01-17,5
31153,2021-11-14,5
31157,2020-03-24,6
31181,2020-10-14,5
31244,2021-08-08,6
4358,2020-11-18,5
4371,2022-01-05,5
4397,2020-02-19,5
4462,2021-02-21,5
4553,2021-06-11,5
4597,2021-03-21,5
4597,2021-07-08,5
4820,2020-02-19,5
4826,2021-10-06,5
5045,2020-08-11,5
5054,2021-03-08,6
5067,2021-09-19,5
5110,2020-09-24,5
5119,2020-11-22,5
5152,2021-09-25,6
5209,2020-12-29,5
5258,2020-01-30,6
5267,2020-02-05,5
5411,2020-06-01,5
5542,2021-02-13,5
5655,2021-10-17,5
5795,2022-01-13,6
5948,2021-07-20,7
5957,2021-03-21,5
5995,2021-02-06,5
6147,2021-10-22,5
6233,2022-03-14,5
6288,2021-03-06,5
6400,2020-05-09,5
6489,2021-05-23,5
6552,2021-05-01,5
6629,2021-06-29,5
6634,2020-05-21,5
6664,2020-03-24,5
6784,2020-04-10,5
6807,2020-08-20,5
6853,2021-10-21,5
6855,2020-08-19,5
6913,2020-08-07,5
7060,2021-09-26,5
7183,2021-05-04,7
7189,2022-03-17,5
7191,2020-06-02,5
7203,2021-04-02,5
7246,2021-07-07,6
7247,2020-01-03,5
7352,2020-02-02,5
7391,2021-04-24,5
7418,2021-08-29,5
7587,2020-03-02,5
7772,2020-03-24,5
7837,2020-09-14,5
7879,2021-03-12,5
7927,2021-11-26,5
8073,2022-01-04,5
8156,2020-07-10,5
8276,2021-02-05,5
8311,2020-10-18,5
8318,2020-04-21,5
8383,2020-09-01,6
8434,2021-02-11,5
8470,2021-12-10,5
12097,2020-04-27,5
12235,2022-01-15,5
12302,2022-01-30,5
12371,2020-05-29,5
12492,2021-01-21,5
12498,2021-01-04,5
12527,2020-08-09,5
12533,2022-04-06,5
12589,2021-08-23,5
12967,2021-07-14,7
13032,2021-12-29,5
13136,2020-08-15,5
13461,2022-03-02,5
13463,2022-01-24,6
13504,2020-11-22,5
13539,2020-05-10,6
13688,2020-09-30,5
13833,2022-04-05,6
13914,2020-10-08,6
13970,2020-01-20,5
14105,2021-04-29,5
14149,2021-04-25,5
14175,2020-04-03,5
14314,2020-07-14,5
14509,2021-12-18,5
14581,2022-04-03,5
14752,2021-06-02,5
14768,2021-05-31,5
14813,2020-02-07,5
14844,2020-03-08,5
14913,2020-07-29,5
15108,2021-03-19,5
15117,2021-08-12,5
15178,2021-11-23,6
15387,2021-10-14,5
15397,2020-07-24,5
15541,2021-03-30,5
15547,2020-05-09,5
15576,2020-05-15,5
15629,2021-04-20,5
15711,2021-11-08,6
15738,2021-10-29,5
15765,2020-05-12,5
15790,2020-11-07,6
15839,2021-04-01,5
15909,2020-12-30,6
15919,2021-06-20,5
15934,2021-12-01,5
15949,2020-03-23,8
16008,2021-04-07,5
16018,2021-09-09,5
31338,2021-05-06,6
31339,2021-01-30,5
31373,2021-10-26,5
31572,2021-09-09,5
31575,2021-05-06,5
31690,2020-05-14,5
31879,2022-02-20,5
31880,2021-09-11,6
16290,2021-04-05,5
16351,2021-05-21,5
8633,2021-05-27,6
8634,2020-11-20,5
8740,2020-01-30,5
23787,2022-01-18,5
24054,2021-09-22,5
24085,2021-05-30,5
24087,2020-06-16,6
24115,2021-10-21,5
24317,2022-04-28,5
24325,2021-07-25,5
24518,2021-07-30,5
24527,2021-05-01,5
24680,2021-01-21,5
24733,2021-02-15,6
24942,2021-09-10,5
24990,2021-01-22,6
25125,2021-08-26,5
25132,2020-06-13,5
25218,2021-03-20,5
25230,2021-07-03,5
25320,2021-08-06,6
25328,2022-02-28,5
25343,2021-05-09,5
25598,2022-01-01,5
25640,2020-01-11,7
25644,2021-04-08,5
25656,2021-11-02,6
25729,2020-05-07,5
25776,2021-11-24,5
25858,2021-08-02,5
25872,2020-08-23,5
25873,2021-11-21,5
26354,2020-05-09,5
26384,2020-03-08,6
26457,2020-07-23,5
26526,2020-12-22,6
26577,2022-02-24,6
26607,2020-06-30,5
26611,2021-05-12,5
26618,2020-12-05,5
26627,2021-05-15,7
26651,2021-12-15,5
26760,2021-07-09,6
26804,2021-11-13,5
26949,2020-05-20,5
27018,2021-03-26,5
27053,2021-07-01,6
31977,2020-07-26,6
32005,2020-05-16,6
32132,2020-04-10,5
32581,2022-04-10,5
32657,2022-02-23,5
32977,2020-09-01,5
33054,2021-04-13,5
33116,2020-04-19,5
33165,2021-12-01,5
33172,2020-11-20,5
33192,2021-04-06,5
33339,2020-01-11,5
33545,2021-01-07,5
33773,2021-02-27,5
33796,2020-05-06,5
33929,2021-05-07,5
33998,2020-10-11,5
34166,2021-08-18,5
34227,2021-09-27,5
34318,2021-01-09,5
34509,2021-03-08,5
34546,2021-02-19,6
34546,2021-08-04,5
34653,2022-03-17,5
34655,2021-01-05,5
34655,2021-02-23,5
34696,2020-07-27,5
34746,2021-12-18,7
34915,2020-08-14,5
35082,2022-04-02,5
16386,2021-04-29,7
16427,2020-02-11,6
16506,2020-07-22,5
16573,2021-03-20,5
16593,2022-04-26,5
16663,2021-05-24,5
16740,2022-01-05,5
16771,2021-05-22,5
16773,2020-01-18,5
16935,2021-09-22,5
17298,2020-05-22,5
17341,2020-12-24,5
17397,2020-08-13,5
17519,2020-05-18,5
17581,2022-03-14,5
17940,2022-01-01,5
18063,2020-06-29,5
18070,2021-07-16,5
18075,2021-05-08,5
18169,2022-03-09,5
18194,2022-03-26,5
18211,2020-11-03,5
18360,2021-11-13,5
18375,2022-03-07,5
18519,2021-12-03,5
18600,2021-05-22,5
18824,2020-02-14,5
18863,2021-03-23,5
18867,2022-01-31,5
18990,2021-01-20,5
19161,2020-06-11,5
19161,2020-12-03,5
19241,2021-07-03,5
19353,2021-09-23,5
19649,2020-06-24,5
8874,2020-11-30,5
9042,2021-03-15,5
9052,2021-05-24,5
9125,2020-03-03,5
9174,2021-11-24,5
9212,2021-06-23,6
9240,2022-01-22,5
9260,2021-03-10,5
9310,2022-04-21,5
9367,2021-04-27,5
9443,2021-07-20,5
9478,2021-04-10,5
9523,2021-03-24,5
9594,2021-01-29,5
9640,2021-09-29,5
9728,2021-12-21,5
9783,2021-01-06,5
9863,2021-11-25,5
9891,2021-04-22,6
10021,2020-09-18,5
10069,2022-02-11,5
10155,2021-06-07,5
10556,2020-04-11,6
10585,2021-10-01,5
10793,2021-05-17,5
10837,2020-09-21,5
10844,2021-03-10,6
10850,2021-10-22,5
10873,2020-07-19,5
10982,2020-03-16,5
11085,2021-05-10,5
11099,2020-07-24,5
11180,2020-04-30,5
11259,2022-02-11,5
11337,2020-04-19,5
11444,2022-03-16,5
11531,2021-11-17,5
11751,2020-11-24,6
11860,2022-01-14,5
11887,2021-03-23,5
11927,2021-01-04,6
1,2021-05-23,5
21,2021-02-07,5
76,2021-12-14,5
110,2020-05-03,5
206,2020-08-14,5
206,2021-09-29,5
227,2021-06-08,7
342,2020-12-08,6
375,2020-06-22,6
434,2021-08-19,5
464,2020-11-22,5
585,2021-01-08,5
638,2021-11-03,5
693,2020-06-01,5
1056,2021-12-23,5
1103,2020-03-12,5
1268,2020-07-01,5
1333,2021-07-27,5
1356,2021-11-16,5
1389,2020-01-23,5
1428,2021-09-20,5
1784,2021-09-26,5
1789,2020-02-25,5
1834,2020-02-09,5
1941,2020-06-03,6
2039,2021-10-25,6
2046,2022-04-20,5
2059,2020-05-23,5
2085,2021-11-04,5
2224,2020-10-07,5
2234,2020-06-22,6
2492,2022-04-01,5
2516,2020-07-04,5
2669,2020-09-28,5
2747,2021-02-18,5
2788,2021-12-24,5
2884,2020-04-19,5
2940,2021-01-25,5
3076,2021-02-04,5
3087,2021-01-17,5
3297,2021-07-06,5
3304,2021-10-04,5
3335,2022-03-04,5
3723,2021-01-24,5
3772,2020-01-04,6
3833,2020-12-30,5
3919,2021-11-17,5
19791,2020-07-19,5
19936,2020-05-06,5
20156,2020-09-23,5
20326,2021-07-16,5
20365,2022-02-27,5
20446,2020-03-13,5
20713,2021-03-27,6
20770,2020-03-10,5
20890,2021-08-18,5
20945,2021-08-18,5
21033,2020-06-28,5
21053,2021-05-31,5
21143,2021-10-13,5
21165,2020-06-28,5
21182,2021-07-24,5
21260,2021-03-20,5
21391,2021-10-13,5
21393,2021-01-12,5
21439,2021-02-03,5
21525,2020-05-28,5
21582,2020-02-10,5
21687,2020-02-02,5
21873,2021-07-27,6
21931,2021-03-20,6
22133,2020-06-02,6
22561,2022-01-02,5
22666,2020-02-06,5
22816,2020-09-23,5
23061,2021-02-14,5
23071,2021-08-24,5
23098,2021-09-20,5
23139,2022-02-02,5
23226,2021-03-03,5
23226,2021-08-14,5
23246,2021-05-04,6
23370,2021-01-05,5
23530,2020-05-20,5
23593,2021-12-13,5
23596,2021-12-29,5
35418,2021-12-26,5
35420,2022-03-08,5
35436,2021-09-29,5
35528,2021-06-26,5
35528,2022-01-21,5
35551,2020-10-07,6
35565,2021-01-27,5
35610,2020-03-17,5
35783,2020-04-26,5
35795,2021-09-02,5
35974,2021-09-20,5
36034,2020-10-28,5
36282,2020-07-08,6
36423,2022-01-26,5
36493,2021-08-23,5
36579,2020-09-08,5
36690,2020-01-24,5
36692,2021-11-16,5
36740,2021-11-16,6
36932,2020-12-30,5
37123,2021-03-09,5
37146,2020-09-13,6
37153,2020-05-22,5
37190,2021-05-19,7
37246,2021-07-24,5
37357,2020-06-26,5
37516,2020-08-19,5
37635,2021-03-11,6
37658,2021-12-13,5
37737,2022-03-14,5
37918,2021-11-30,6
37927,2020-09-14,5
38027,2021-06-02,5
38037,2021-02-12,5
38115,2021-02-22,7
38242,2021-02-17,5
38370,2021-06-21,6
38588,2021-04-07,5
38746,2020-06-05,5
38753,2021-02-04,5
38987,2021-04-16,6
39029,2021-08-11,5
39188,2020-05-25,5
39398,2021-09-16,5
39463,2021-06-15,5
39504,2020-01-25,5
39530,2021-12-01,6
3951,2021-11-05,5
4035,2020-11-25,5
4062,2021-07-25,6
4086,2020-04-16,5
4139,2021-10-06,5
4167,2021-08-22,6
27350,2022-01-05,5
27421,2020-05-18,5
27595,2021-05-22,5
27669,2021-11-19,5
27694,2021-08-11,5
27857,2020-01-05,5
28065,2021-05-10,6
28092,2020-08-29,5
28198,2021-06-25,5
28268,2022-01-18,5
28308,2020-06-22,5
28331,2021-06-03,5
28343,2020-01-23,5
28408,2021-10-01,5
28572,2020-04-24,5
28652,2022-03-06,5
28695,2021-11-19,5
28736,2020-11-01,5
28818,2021-12-05,5
28926,2021-11-26,5
28967,2020-07-20,5
29113,2020-12-19,5
29236,2020-04-11,5
29272,2022-04-07,5
29330,2021-11-01,5
29405,2020-10-19,5
29538,2021-08-10,6
29636,2020-09-25,5
29699,2021-04-18,5
29986,2021-06-28,5
29987,2021-08-02,5
30087,2022-01-04,5
30167,2021-02-24,5
30291,2020-10-13,5
30380,2021-01-02,5
30467,2022-01-25,5
30846,2021-05-31,5
30850,2020-06-25,5
30920,2021-10-19,5
30955,2020-12-11,5
31025,2020-09-29,5
31087,2020-01-26,5
31135,2020-08-08,5
31137,2021-02-17,5
31137,2022-02-17,5
31283,2020-09-30,5
4325,2020-12-21,6
4401,2020-03-12,5
4461,2020-06-16,5
4566,2021-10-21,5
4583,2020-06-15,5
4589,2020-01-29,6
4606,2020-07-31,5
4648,2020-05-14,5
4785,2020-04-25,6
4894,2021-10-01,5
5022,2020-03-06,5
5025,2020-05-27,5
5025,2020-08-17,5
5080,2020-11-04,7
5109,2020-01-24,5
5119,2021-09-16,5
5159,2022-03-07,5
5267,2020-07-05,5
5299,2021-03-09,5
5383,2021-08-06,5
5436,2020-12-01,5
5616,2020-11-14,5
5810,2020-02-24,6
6014,2020-08-19,5
6032,2020-07-05,6
6147,2021-08-27,5
6245,2021-02-17,5
6245,2022-03-19,5
6266,2021-04-11,5
6272,2021-02-20,5
6279,2021-10-28,5
6300,2021-05-26,5
6330,2020-08-22,5
6341,2021-02-11,5
6409,2021-07-16,5
6540,2022-03-03,5
6563,2020-10-11,5
6591,2020-05-28,7
6640,2020-08-10,6
6660,2021-09-26,5
6949,2021-10-15,5
7058,2020-03-29,5
7100,2020-05-13,5
7102,2020-07-18,6
7124,2022-03-06,5
7140,2020-05-22,5
7157,2021-03-15,5
7170,2022-04-06,5
7276,2021-06-08,5
7531,2021-10-20,5
7560,2020-05-02,5
7705,2021-04-27,5
7810,2020-04-06,5
7849,2022-04-04,5
7854,2022-02-20,5
7906,2021-04-11,5
7966,2021-11-28,5
8093,2021-09-25,5
8320,2020-03-22,5
12149,2020-09-09,5
12238,2021-07-18,5
12381,2021-04-29,6
12551,2020-09-09,5
12551,2022-02-14,6
12874,2021-12-06,5
12905,2021-03-27,5
12993,2020-11-15,6
13035,2021-01-06,6
13111,2020-11-14,5
13191,2022-02-05,5
13419,2020-04-23,6
13590,2021-01-16,5
13767,2021-02-06,5
13794,2021-09-06,5
13828,2022-01-16,5
13832,2021-11-23,5
13866,2021-11-10,5
13919,2021-11-24,6
13940,2020-11-10,5
13982,2022-03-19,5
14187,2020-02-23,5
14262,2022-01-13,5
14323,2022-01-24,5
14361,2020-06-15,5
14427,2022-04-15,5
14532,2021-11-04,5
14533,2021-12-24,5
14535,2021-10-12,5
14541,2020-05-22,5
14548,2020-12-19,5
14659,2021-09-22,5
14848,2020-12-29,5
14926,2020-06-08,5
14945,2020-04-21,5
15182,2021-06-03,5
15185,2020-10-10,5
15399,2020-01-11,5
15558,2022-01-01,5
15564,2020-07-05,5
16001,2020-11-20,5
16116,2020-02-09,5
16121,2022-02-09,6
31451,2021-08-30,5
31476,2020-04-30,6
31544,2020-06-26,5
31602,2022-01-01,5
31644,2021-03-12,5
31659,2020-02-02,5
31690,2021-02-13,5
31696,2020-05-08,5
31919,2020-03-08,5
16265,2021-02-10,5
8548,2020-02-20,5
8648,2020-01-21,5
8673,2021-01-11,5
8745,2020-08-29,5
8756,2021-10-26,5
8766,2020-11-09,6
8781,2020-07-14,5
8827,2021-01-30,5
23644,2021-07-25,5
23694,2020-01-21,5
23747,2020-02-07,5
23974,2021-07-18,5
24003,2020-05-01,5
24015,2020-01-22,5
24044,2020-10-11,5
24109,2020-11-18,5
24162,2021-02-11,5
24251,2021-02-24,5
24365,2020-10-13,5
24478,2020-07-02,5
24505,2022-01-09,5
24552,2020-11-17,5
24704,2022-02-07,5
24757,2021-05-04,5
24853,2020-04-22,5
24951,2021-01-22,6
24962,2020-09-16,5
25218,2022-02-02,5
25409,2020-02-02,6
25445,2020-01-18,5
25497,2020-10-06,5
25498,2021-11-11,5
25643,2020-10-03,5
25739,2021-01-11,5
25811,2021-11-12,5
25899,2021-12-18,5
25962,2021-02-12,5
25965,2021-12-19,6
26007,2022-03-20,5
26052,2020-05-23,5
26418,2021-03-03,5
26459,2021-05-11,5
26520,2021-11-16,5
26626,2021-09-11,5
26633,2022-02-18,5
26667,2020-11-22,5
26668,2021-03-31,5
26875,2021-08-09,5
26994,2021-02-22,5
32027,2021-03-24,5
32081,2021-03-31,5
32172,2021-10-27,5
32329,2020-10-20,5
32340,2020-10-31,6
32343,2022-02-19,5
32467,2020-08-28,5
32481,2020-07-15,6
32610,2021-09-11,6
32704,2022-01-02,5
32741,2020-07-10,5
32743,2020-01-29,5
32748,2021-07-07,5
32853,2020-01-24,5
33248,2020-09-01,7
33346,2020-07-22,6
33399,2020-08-31,5
33626,2020-01-19,6
33632,2020-02-16,5
33730,2020-06-02,5
33823,2020-09-02,5
33879,2021-10-26,5
33956,2020-06-21,5
34006,2021-06-06,5
34069,2020-06-17,6
34344,2020-08-04,5
34446,2021-08-05,5
34544,2021-06-11,5
34599,2021-04-30,5
34831,2021-04-30,6
34863,2020-10-23,5
34884,2021-10-17,5
35085,2022-03-10,5
35171,2020-10-10,6
16385,2021-12-04,5
16394,2020-02-20,5
16576,2020-10-31,5
16601,2021-08-25,5
16824,2020-12-12,5
16970,2021-09-02,5
17281,2020-09-14,5
17292,2020-08-14,5
17320,2021-03-11,5
17451,2022-02-07,5
17468,2021-03-17,6
17586,2022-03-18,5
17640,2021-06-07,5
17642,2020-11-29,5
17675,2021-06-05,5
17815,2020-09-23,5
17858,2020-03-12,6
17958,2021-07-09,5
18010,2022-01-30,5
18376,2020-08-25,6
18411,2020-05-18,5
18467,2020-05-18,6
18858,2021-12-05,5
18911,2021-11-29,5
18961,2021-09-25,5
18961,2021-12-09,5
19073,2021-04-08,5
19084,2021-05-24,6
19230,2020-05-20,5
19595,2020-01-08,5
8904,2021-05-27,5
8921,2020-04-16,5
8923,2021-04-06,5
8984,2020-06-24,5
9016,2020-02-27,5
9130,2020-11-03,5
9133,2022-04-05,6
9165,2020-03-23,5
9212,2021-03-04,5
9223,2020-04-08,5
9255,2022-01-15,6
9287,2020-06-28,5
9374,2022-01-30,5
9376,2021-11-27,5
9416,2021-02-06,5
9431,2020-11-22,5
9508,2021-03-20,5
9543,2020-01-31,5
9732,2020-12-11,5
9931,2021-03-24,5
9962,2020-08-18,5
10056,2020-02-01,5
10117,2021-01-28,5
10165,2021-11-02,5
10286,2020-06-12,5
10432,2021-01-14,7
10616,2021-04-12,6
10709,2021-01-27,5
10796,2020-03-18,5
10830,2021-10-09,6
11017,2022-04-26,5
11237,2020-01-17,5
11240,2020-03-07,5
11253,2021-03-02,5
11270,2021-05-23,6
11295,2021-07-13,5
11322,2021-12-18,5
11328,2020-05-06,6
11330,2020-07-04,5
11379,2020-02-03,5
11399,2020-06-04,5
11481,2020-07-31,5
11521,2020-01-24,5
11727,2020-11-20,5
11787,2020-05-07,5
11789,2021-11-29,5
24,2021-04-24,6
27,2020-01-15,5
54,2022-01-17,6
303,2020-02-22,5
405,2020-11-05,5
454,2022-02-13,5
539,2021-05-21,5
774,2021-02-24,5
822,2020-08-18,5
835,2020-04-24,6
1302,2021-08-22,7
1374,2021-07-21,5
1425,2022-03-18,7
1482,2021-01-18,5
1497,2020-12-09,6
1585,2020-07-02,5
1709,2020-08-07,5
1825,2020-02-27,6
1926,2020-05-12,5
1967,2021-04-03,5
2076,2021-08-17,5
2080,2021-03-22,7
2212,2021-02-10,5
2321,2021-05-04,5
2570,2021-05-06,5
2582,2021-07-14,6
2705,2020-08-09,5
2738,2020-11-28,5
2751,2020-09-10,5
3115,2020-09-08,5
3130,2020-12-12,5
3388,2022-04-09,6
3473,2021-09-04,5
3539,2021-03-16,5
3751,2022-03-02,5
3824,2021-10-31,5
19750,2020-01-14,5
19790,2020-04-17,5
19840,2020-04-27,6
19908,2021-09-26,5
20067,2022-01-14,5
20094,2022-02-23,5
20160,2020-12-26,5
20231,2021-02-08,5
20290,2021-03-25,5
20312,2020-02-08,5
20342,2020-04-14,5
20427,2021-06-29,5
20680,2020-02-11,5
20794,2020-07-11,5
20893,2020-06-01,5
20992,2021-05-27,5
21164,2021-05-16,5
21176,2020-03-12,5
21239,2021-05-30,5
21245,2021-11-29,5
21284,2021-02-27,5
21287,2021-07-30,5
21320,2022-03-30,5
21479,2021-04-23,5
21616,2020-12-31,5
21658,2021-05-22,5
21668,2020-01-06,5
22056,2020-09-20,5
22056,2020-11-20,5
22082,2022-03-01,5
22113,2020-10-14,5
22134,2020-02-18,5
22143,2021-04-15,5
22191,2020-11-30,5
22203,2021-07-23,5
22214,2020-03-18,7
22270,2020-10-25,6
22432,2020-02-28,5
22523,2021-07-03,5
22530,2021-10-06,5
22539,2020-07-10,5
22573,2020-10-04,5
22654,2021-05-11,5
22673,2020-02-09,5
22991,2022-01-03,5
23023,2021-09-15,5
23182,2020-11-04,5
23196,2021-11-12,5
23224,2020-03-31,5
23235,2020-05-18,5
23334,2021-06-18,5
23338,2020-05-24,5
23373,2021-10-12,5
23433,2022-02-20,6
23474,2020-01-14,5
23503,2020-08-18,5
23573,2021-04-19,5
23607,2021-01-23,5
35397,2020-05-12,6
35404,2020-10-19,5
35578,2021-03-10,6
35747,2022-03-13,5
35833,2021-10-27,5
35889,2022-03-27,5
36010,2020-09-20,5
36130,2020-08-03,5
36178,2022-03-01,5
36303,2022-01-14,5
36483,2021-08-19,5
36542,2021-02-20,6
36646,2021-10-20,5
36682,2020-07-23,5
36755,2021-05-25,5
36776,2020-12-16,5
36942,2021-02-08,5
37104,2020-10-31,5
37116,2020-12-19,6
37139,2020-11-24,5
37255,2020-07-11,5
37288,2022-01-19,5
37308,2020-02-27,5
37319,2021-12-20,5
37417,2021-10-27,5
37514,2022-01-10,6
37554,2020-05-23,5
37626,2020-05-01,5
37643,2021-04-18,5
37706,2022-04-03,5
37797,2021-05-04,5
37837,2021-10-22,5
37936,2021-02-27,5
37942,2022-04-11,6
38033,2021-09-12,6
38057,2020-10-13,5
38187,2021-10-28,6
38233,2020-11-08,5
38269,2021-04-14,5
38632,2021-10-27,5
38644,2022-02-22,5
38709,2020-03-05,5
38808,2022-02-28,5
39198,2021-02-28,5
39316,2021-09-21,5
4035,2020-05-05,5
4039,2020-08-15,5
4111,2021-04-17,5
27062,2022-02-09,6
27410,2020-08-23,5
27551,2022-02-17,5
27583,2021-06-06,6
27623,2020-07-18,5
27634,2020-12-29,5
27669,2020-11-02,5
27783,2022-03-29,6
27918,2021-12-06,6
27955,2021-03-08,5
27958,2021-04-03,5
28029,2020-01-23,6
28058,2020-07-25,5
28078,2021-11-28,5
28146,2020-07-03,7
28151,2021-09-11,5
28344,2021-11-24,6
28350,2021-08-30,5
28515,2021-06-26,5
28641,2020-02-21,5
28651,2021-02-26,5
28681,2020-09-11,5
28694,2020-04-05,5
28800,2021-08-18,5
28807,2021-07-02,5
28810,2020-01-13,5
28818,2020-02-23,5
28890,2020-03-31,5
29318,2020-03-05,5
29376,2020-06-23,5
29533,2022-03-15,5
29816,2022-03-04,5
29842,2021-04-23,5
29905,2020-07-11,5
29915,2021-11-19,5
29936,2022-01-18,5
30023,2020-04-13,5
30421,2020-12-06,5
30545,2020-05-02,7
30652,2020-02-02,5
30846,2020-04-23,5
30924,2022-03-09,5
30994,2020-06-23,5
31018,2021-04-13,7
31024,2021-07-25,5
31025,2022-02-26,5
31090,2021-09-08,5
31165,2020-06-12,5
4290,2020-06-14,5
4464,2020-06-18,5
4552,2021-02-26,5
4561,2020-04-17,5
4574,2021-03-13,5
4597,2020-08-18,6
4719,2021-03-15,6
4814,2021-06-05,5
5037,2020-07-03,5
5219,2021-10-07,5
5335,2020-02-06,5
5414,2020-06-29,5
5578,2022-02-01,5
5605,2020-01-07,6
5607,2022-04-29,5
5772,2021-06-15,6
6082,2021-01-20,6
6192,2022-04-26,5
6225,2021-04-13,5
6474,2021-06-22,5
6602,2020-03-23,5
6603,2020-02-14,5
6631,2020-11-27,6
6641,2020-04-24,5
6724,2020-04-30,5
6904,2021-10-03,5
6939,2022-01-14,5
6939,2022-01-31,5
6985,2021-01-28,5
7251,2021-05-22,6
7256,2020-07-17,5
7339,2021-07-19,5
7483,2020-07-26,5
7558,2021-08-29,5
7707,2020-09-25,5
7762,2020-09-02,5
7773,2020-01-08,7
7848,2020-01-28,5
7853,2021-11-03,5
7867,2021-01-25,6
7906,2022-02-15,5
8051,2020-01-02,5
8076,2020-02-03,5
8237,2021-10-11,5
8313,2020-04-09,5
8356,2021-02-12,6
8382,2022-03-16,5
12021,2021-06-24,5
12133,2020-11-05,5
12161,2020-11-05,5
12218,2021-04-10,5
12228,2022-03-29,5
12369,2021-01-10,5
12460,2020-05-25,5
12498,2021-05-15,5
12514,2022-01-07,5
12549,2020-04-21,5
12565,2022-02-24,5
12775,2021-06-23,5
12973,2020-07-25,5
13009,2021-08-31,5
13088,2021-07-16,5
13092,2020-10-13,5
13094,2021-04-26,5
13111,2020-02-01,6
13133,2020-07-17,5
13496,2021-09-14,5
13518,2021-04-06,5
13530,2020-04-25,5
13576,2020-09-11,5
13726,2021-07-31,5
13866,2020-04-08,5
13897,2021-03-19,6
13932,2021-05-19,6
13940,2020-02-26,5
14130,2022-03-07,5
14133,2021-09-29,5
14292,2021-03-08,5
14335,2022-01-27,5
14407,2020-06-04,5
14542,2021-06-25,5
14647,2020-06-05,5
14768,2021-07-28,5
14923,2022-02-03,5
15031,2022-03-06,5
15178,2022-01-10,5
15280,2021-08-15,5
15339,2021-12-15,5
15393,2021-02-07,5
15422,2021-08-30,5
15460,2021-01-15,5
15575,2020-11-19,5
15634,2020-06-26,5
15680,2022-03-15,5
15723,2021-06-29,5
15810,2021-12-07,5
15882,2021-04-08,5
15894,2021-01-18,5
15939,2020-04-30,5
15963,2021-09-19,5
15996,2022-04-18,5
16026,2022-01-07,6
16032,2020-06-07,5
16121,2021-12-04,5
31436,2020-03-13,5
31571,2021-02-16,5
31601,2022-02-12,6
31614,2021-10-03,5
16285,2021-12-15,5
16317,2020-12-08,5
16367,2022-04-23,7
8489,2020-12-02,6
8512,2021-01-19,6
8519,2021-12-16,5
8537,2022-04-28,7
8545,2020-06-28,5
8612,2021-11-18,5
8687,2021-05-02,5
8707,2020-08-23,5
23632,2020-11-25,6
23663,2021-06-27,5
23789,2020-03-01,5
23796,2021-05-21,5
23906,2020-10-21,5
23957,2020-01-10,5
24077,2022-02-15,5
24121,2020-08-30,5
24161,2020-01-08,5
24324,2020-06-05,5
24386,2020-09-01,5
24422,2021-12-22,5
24508,2020-05-23,5
24604,2021-04-10,7
24717,2021-10-11,5
24762,2021-08-15,5
24820,2022-02-22,5
24836,2022-03-30,5
24915,2021-04-05,5
25119,2022-04-18,5
25284,2021-01-06,5
25296,2021-12-15,5
25342,2021-03-31,5
25359,2020-01-21,5
25400,2021-02-21,5
25415,2021-12-26,5
25424,2022-02-19,5
25439,2022-02-20,6
25579,2020-10-13,5
25644,2021-05-20,5
25644,2021-08-23,5
25650,2021-06-25,5
25707,2020-06-02,5
25972,2020-06-18,5
26154,2021-06-26,5
26185,2021-05-11,5
26257,2020-11-26,6
26265,2020-02-08,5
26306,2020-05-03,5
26306,2022-04-01,5
26390,2021-09-15,5
26574,2021-12-20,5
26607,2020-03-09,5
26638,2021-04-08,5
26651,2021-08-24,5
26801,2020-03-18,5
26865,2021-10-08,5
27037,2021-03-03,5
27040,2021-02-14,5
32007,2021-11-30,6
32035,2020-08-03,5
32051,2020-02-10,5
32138,2020-12-25,5
32333,2020-04-24,5
32343,2021-06-25,5
32399,2020-05-06,5
32621,2021-03-03,6
32639,2020-12-26,5
32723,2020-04-10,5
32762,2021-05-17,5
32796,2021-12-02,5
